date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:06:22	1962/1962	---M--	200	added ('OK')	image/gif	date:Fri,%2016%20May%202025%2019:05:13%20GMT	https://web.archive.org/web/20020321015819/http://missouridems.org/common/_derived/staff.htm_cmp_modems2110_vbtn_a.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020321015819/http_/missouridems.org/common/_derived/staff.htm_cmp_modems2110_vbtn_a.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:06:24	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:05:16%20GMT	https://web.archive.org/web/20020124172001/http://www.missouridems.org/common/staff.htm	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001/http_/www.missouridems.org/common/staff.htm	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:06:27	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:05:19%20GMT	https://web.archive.org/web/20020124172001im_/http://www.missouridems.org/common/_derived/staff.htm_cmp_modems2110_vbtn.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001im_/http_/www.missouridems.org/common/_derived/staff.htm_cmp_modems2110_vbtn.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:06:29	354/354	---M--	200	added ('OK')	image/gif	date:Fri,%2016%20May%202025%2019:05:20%20GMT	https://web.archive.org/web/20020321013043im_/http://missouridems.org/common/_derived/staff.htm_cmp_modems2110_vbtn.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020321013043im_/http_/missouridems.org/common/_derived/staff.htm_cmp_modems2110_vbtn.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:06:31	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:05:23%20GMT	https://web.archive.org/web/20020124172001im_/http://www.missouridems.org/images/rwbbkgd.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001im_/http_/www.missouridems.org/images/rwbbkgd.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:06:34	128/128	---M--	200	added ('OK')	image/gif	date:Fri,%2016%20May%202025%2019:05:24%20GMT	https://web.archive.org/web/20011222043458im_/http://missouridems.org/images/rwbbkgd.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20011222043458im_/http_/missouridems.org/images/rwbbkgd.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:06:35	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:05:27%20GMT	https://web.archive.org/web/20020124172001im_/http://www.missouridems.org/images/signup.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001im_/http_/www.missouridems.org/images/signup.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:06:38	673/673	---M--	200	added ('OK')	image/gif	date:Fri,%2016%20May%202025%2019:05:28%20GMT	https://web.archive.org/web/20020323174109im_/http://missouridems.org/images/signup.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020323174109im_/http_/missouridems.org/images/signup.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:06:39	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:05:32%20GMT	https://web.archive.org/web/20020124172001im_/http://www.democrats.org/applets/applet2/applet2.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001im_/http_/www.democrats.org/applets/applet2/applet2.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:06:43	721/721	---M--	200	added ('OK')	image/gif	date:Fri,%2016%20May%202025%2019:05:34%20GMT	https://web.archive.org/web/20011221165002im_/http://democrats.org/applets/applet2/applet2.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20011221165002im_/http_/democrats.org/applets/applet2/applet2.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:06:45	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:05:37%20GMT	https://web.archive.org/web/20020124172001/http://www.missouridems.org/talking/media.htm	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001/http_/www.missouridems.org/talking/media.htm	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:06:47	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:05:40%20GMT	https://web.archive.org/web/20020124172001/http://www.missouridems.org/Senator%20Carnahan/Carnahan%20Letter%20011402.pdf	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001/http_/www.missouridems.org/Senator%20Carnahan/Carnahan%20Letter%20011402.pdf	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:06:48	151034/151034	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2016%20May%202025%2019:05:41%20GMT	https://web.archive.org/web/20020124172001im_/http://www.missouridems.org/Senator%20Carnahan/USSTR.jpg	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001im_/http_/www.missouridems.org/Senator%20Carnahan/USSTR.jpg	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:06:49	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:05:42%20GMT	https://web.archive.org/web/20020124172001im_/http://www.missouridems.org/morems.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001im_/http_/www.missouridems.org/morems.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:06:52	3252/3252	---MCZ	404	error ('Object%20Not%20Found')	text/html	date:Fri,%2016%20May%202025%2019:05:43%20GMT	https://web.archive.org/web/20020323184258im_/http://missouridems.org/morems.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020323184258im_/http_/missouridems.org/morems.gif	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:06:52	0/-1	---M--	302	error ('')			https://web.archive.org/web/20020124172001/http://www.missouridems.org/index.htm	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001/http_/www.missouridems.org/index.4d.delayed	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:06:54	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:05:46%20GMT	https://web.archive.org/web/20020124172001/http://www.missouridems.org/involved/contribute.htm	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001/http_/www.missouridems.org/involved/contribute.htm	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:06:55	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:05:47%20GMT	https://web.archive.org/web/20020124172001/http://www.missouridems.org/involved/involved.htm	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001/http_/www.missouridems.org/involved/involved.htm	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:06:56	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:05:49%20GMT	https://web.archive.org/web/20020124172001/http://www.missouridems.org/Video/VideoArchives.htm	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001/http_/www.missouridems.org/Video/VideoArchives.htm	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:06:57	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:05:50%20GMT	https://web.archive.org/web/20020124172001/http://www.missouridems.org/hotline/Hotline.htm	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001/http_/www.missouridems.org/hotline/Hotline.htm	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:06:58	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:05:50%20GMT	https://web.archive.org/web/20020124172001/http://www.missouridems.org/common/staff.htm	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001/http_/www.missouridems.org/common/staff.htm	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:07:00	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:05:52%20GMT	https://web.archive.org/web/20020124172001/http://www.missouridems.org/press/information.htm	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001/http_/www.missouridems.org/press/information.htm	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:07:01	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:05:53%20GMT	https://web.archive.org/web/20020124172001/http://www.missouridems.org/Calendar/calendar.asp	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001/http_/www.missouridems.org/Calendar/calendar.asp	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:07:06	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:05:59%20GMT	https://web.archive.org/web/20020124172001/http://www.missouridems.org/involved/feedback.htm	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001/http_/www.missouridems.org/involved/feedback.htm	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:07:08	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:06:01%20GMT	https://web.archive.org/web/20020124172001/http://www.missouridems.org/common/PrivacyStatement.htm	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020124172001/http_/www.missouridems.org/common/PrivacyStatement.htm	(from https://web.archive.org/web/20020124172001/http://www.missouridems.org/)
14:07:10	151027/151027	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2016%20May%202025%2019:06:03%20GMT	https://web.archive.org/web/20020205015713im_/http://www.missouridems.org/_themes/modems2/ablrule.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020205015713im_/http_/www.missouridems.org/_themes/modems2/ablrule.gif	(from https://web.archive.org/web/20020205015713cs_/http://www.missouridems.org/_themes/modems2/mode1111.css)
14:07:11	151034/151034	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2016%20May%202025%2019:06:04%20GMT	https://web.archive.org/web/20020205015713im_/http://www.missouridems.org/_themes/modems2/bullet_sm_trns.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020205015713im_/http_/www.missouridems.org/_themes/modems2/bullet_sm_trns.gif	(from https://web.archive.org/web/20020205015713cs_/http://www.missouridems.org/_themes/modems2/mode1111.css)
14:07:12	151034/151034	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2016%20May%202025%2019:06:05%20GMT	https://web.archive.org/web/20020205015713im_/http://www.missouridems.org/_themes/modems2/check_off_trns.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020205015713im_/http_/www.missouridems.org/_themes/modems2/check_off_trns.gif	(from https://web.archive.org/web/20020205015713cs_/http://www.missouridems.org/_themes/modems2/mode1111.css)
14:07:14	151037/151037	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2016%20May%202025%2019:06:06%20GMT	https://web.archive.org/web/20020205015713im_/http://www.missouridems.org/_themes/modems2/check_active_trns.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020205015713im_/http_/www.missouridems.org/_themes/modems2/check_active_trns.gif	(from https://web.archive.org/web/20020205015713cs_/http://www.missouridems.org/_themes/modems2/mode1111.css)
14:07:15	151033/151033	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2016%20May%202025%2019:06:07%20GMT	https://web.archive.org/web/20020205015713im_/http://www.missouridems.org/_themes/modems2/check_on_trns.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020205015713im_/http_/www.missouridems.org/_themes/modems2/check_on_trns.gif	(from https://web.archive.org/web/20020205015713cs_/http://www.missouridems.org/_themes/modems2/mode1111.css)
14:07:16	151033/151033	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2016%20May%202025%2019:06:08%20GMT	https://web.archive.org/web/20020205015713im_/http://www.missouridems.org/_themes/modems2/check_off_new.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020205015713im_/http_/www.missouridems.org/_themes/modems2/check_off_new.gif	(from https://web.archive.org/web/20020205015713cs_/http://www.missouridems.org/_themes/modems2/mode1111.css)
14:07:18	151033/151033	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2016%20May%202025%2019:06:10%20GMT	https://web.archive.org/web/20020205015713im_/http://www.missouridems.org/_themes/modems2/check_on_new.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020205015713im_/http_/www.missouridems.org/_themes/modems2/check_on_new.gif	(from https://web.archive.org/web/20020205015713cs_/http://www.missouridems.org/_themes/modems2/mode1111.css)
14:07:20	151041/151041	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2016%20May%202025%2019:06:12%20GMT	https://web.archive.org/web/20020205015713im_/http://www.missouridems.org/_themes/modems2/check_active_new_red.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020205015713im_/http_/www.missouridems.org/_themes/modems2/check_active_new_red.gif	(from https://web.archive.org/web/20020205015713cs_/http://www.missouridems.org/_themes/modems2/mode1111.css)
14:07:22	151025/151025	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2016%20May%202025%2019:06:15%20GMT	https://web.archive.org/web/20020205015713im_/http://www.missouridems.org/_themes/modems2/nav2.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020205015713im_/http_/www.missouridems.org/_themes/modems2/nav2.gif	(from https://web.archive.org/web/20020205015713cs_/http://www.missouridems.org/_themes/modems2/mode1111.css)
14:07:25	151028/151028	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2016%20May%202025%2019:06:17%20GMT	https://web.archive.org/web/20020205015713im_/http://www.missouridems.org/_themes/modems2/nav_on2.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020205015713im_/http_/www.missouridems.org/_themes/modems2/nav_on2.gif	(from https://web.archive.org/web/20020205015713cs_/http://www.missouridems.org/_themes/modems2/mode1111.css)
14:07:27	151032/151032	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2016%20May%202025%2019:06:20%20GMT	https://web.archive.org/web/20020205015713im_/http://www.missouridems.org/_themes/modems2/bullet_trns.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020205015713im_/http_/www.missouridems.org/_themes/modems2/bullet_trns.gif	(from https://web.archive.org/web/20020205015713cs_/http://www.missouridems.org/_themes/modems2/mode1111.css)
14:07:29	151025/151025	---MCZ	404	error ('NOT%20FOUND')	text/html	date:Fri,%2016%20May%202025%2019:06:21%20GMT	https://web.archive.org/web/20020205015713im_/http://www.missouridems.org/_themes/modems2/blglb.gif	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020205015713im_/http_/www.missouridems.org/_themes/modems2/blglb.gif	(from https://web.archive.org/web/20020205015713cs_/http://www.missouridems.org/_themes/modems2/mode1111.css)
14:07:29	0/0	---M--	302	error ('FOUND')	text/plain	date:Fri,%2016%20May%202025%2019:06:22%20GMT	https://web.archive.org/web/20020205015713im_/http://www.missouridems.org/_themes/modems2/bak2.jpg	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20020205015713im_/http_/www.missouridems.org/_themes/modems2/bak2.jpg	(from https://web.archive.org/web/20020205015713cs_/http://www.missouridems.org/_themes/modems2/mode1111.css)
14:07:31	12702/12702	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2016%20May%202025%2019:06:23%20GMT	https://web.archive.org/web/20120226195810im_/http://www.missouridems.org/_themes/modems2/bak2.jpg	C:/My%20Web%20Sites/MissouriDems04/web.archive.org/web/20120226195810im_/http_/www.missouridems.org/_themes/modems2/bak2.jpg	(from https://web.archive.org/web/20020205015713cs_/http://www.missouridems.org/_themes/modems2/mode1111.css)
